Date,Close
12/06/1979 16:00:00,"845,29"
13/06/1979 16:00:00,"842,17"
14/06/1979 16:00:00,"842,34"
15/06/1979 16:00:00,"843,3"
18/06/1979 16:00:00,"839,4"
19/06/1979 16:00:00,"839,4"
20/06/1979 16:00:00,"839,83"
21/06/1979 16:00:00,"843,64"
22/06/1979 16:00:00,"849,1"
25/06/1979 16:00:00,"844,25"
26/06/1979 16:00:00,"837,66"
27/06/1979 16:00:00,"840,52"
28/06/1979 16:00:00,"843,04"
29/06/1979 16:00:00,"841,98"
2/07/1979 16:00:00,"834,04"
3/07/1979 16:00:00,"835,58"
5/07/1979 16:00:00,"835,75"
6/07/1979 16:00:00,"846,16"
9/07/1979 16:00:00,"852,99"
10/07/1979 16:00:00,"850,34"
11/07/1979 16:00:00,"843,86"
12/07/1979 16:00:00,"836,86"
13/07/1979 16:00:00,"833,53"
16/07/1979 16:00:00,"834,9"
17/07/1979 16:00:00,"828,5"
18/07/1979 16:00:00,"828,58"
19/07/1979 16:00:00,"827,3"
20/07/1979 16:00:00,"828,07"
23/07/1979 16:00:00,"825,51"
24/07/1979 16:00:00,"829,78"
25/07/1979 16:00:00,"839,51"
26/07/1979 16:00:00,"839,76"
27/07/1979 16:00:00,"839,76"
30/07/1979 16:00:00,"838,74"
31/07/1979 16:00:00,"846,42"
1/08/1979 16:00:00,"850,34"
2/08/1979 16:00:00,"847,95"
3/08/1979 16:00:00,"846,16"
6/08/1979 16:00:00,"848,55"
7/08/1979 16:00:00,"859,81"
8/08/1979 16:00:00,"863,14"
9/08/1979 16:00:00,"858,28"
10/08/1979 16:00:00,"867,06"
13/08/1979 16:00:00,"875,26"
14/08/1979 16:00:00,"876,71"
15/08/1979 16:00:00,"885,84"
16/08/1979 16:00:00,"884,04"
17/08/1979 16:00:00,"883,36"
20/08/1979 16:00:00,"886,52"
21/08/1979 16:00:00,"886,01"
22/08/1979 16:00:00,"885,84"
23/08/1979 16:00:00,"880,38"
24/08/1979 16:00:00,"880,2"
27/08/1979 16:00:00,"885,41"
28/08/1979 16:00:00,"884,64"
29/08/1979 16:00:00,"884,9"
30/08/1979 16:00:00,"883,7"
31/08/1979 16:00:00,"887,63"
4/09/1979 16:00:00,"872,61"
5/09/1979 16:00:00,"866,13"
6/09/1979 16:00:00,"867,32"
7/09/1979 16:00:00,"874,15"
10/09/1979 16:00:00,"876,88"
11/09/1979 16:00:00,"869,71"
12/09/1979 16:00:00,"870,9"
13/09/1979 16:00:00,"870,73"
14/09/1979 16:00:00,"879,1"
17/09/1979 16:00:00,"881,31"
18/09/1979 16:00:00,"874,15"
19/09/1979 16:00:00,"876,45"
20/09/1979 16:00:00,"893,69"
21/09/1979 16:00:00,"893,94"
24/09/1979 16:00:00,"885,84"
25/09/1979 16:00:00,"886,18"
26/09/1979 16:00:00,"886,35"
27/09/1979 16:00:00,"887,46"
28/09/1979 16:00:00,"878,58"
1/10/1979 16:00:00,"872,95"
2/10/1979 16:00:00,"885,32"
3/10/1979 16:00:00,"885,15"
4/10/1979 16:00:00,"890,1"
5/10/1979 16:00:00,"897,61"
8/10/1979 16:00:00,"884,04"
9/10/1979 16:00:00,"857,59"
10/10/1979 16:00:00,"849,32"
11/10/1979 16:00:00,"844,62"
12/10/1979 16:00:00,"838,99"
15/10/1979 16:00:00,"831,06"
16/10/1979 16:00:00,"829,52"
17/10/1979 16:00:00,"830,72"
18/10/1979 16:00:00,"830,12"
19/10/1979 16:00:00,"814,68"
22/10/1979 16:00:00,"809,13"
23/10/1979 16:00:00,"806,83"
24/10/1979 16:00:00,"808,36"
25/10/1979 16:00:00,"808,46"
26/10/1979 16:00:00,"809,3"
29/10/1979 16:00:00,"808,62"
30/10/1979 16:00:00,"823,81"
31/10/1979 16:00:00,"815,7"
1/11/1979 16:00:00,"820,14"
2/11/1979 16:00:00,"818,94"
5/11/1979 16:00:00,"812,63"
6/11/1979 16:00:00,"806,48"
7/11/1979 16:00:00,"796,67"
8/11/1979 16:00:00,"797,61"
9/11/1979 16:00:00,"806,48"
12/11/1979 16:00:00,"821,93"
13/11/1979 16:00:00,"814,08"
14/11/1979 16:00:00,"816,55"
15/11/1979 16:00:00,"821,33"
16/11/1979 16:00:00,"815,7"
19/11/1979 16:00:00,"815,27"
20/11/1979 16:00:00,"809,22"
21/11/1979 16:00:00,"807,42"
23/11/1979 16:00:00,"811,77"
26/11/1979 16:00:00,"828,75"
27/11/1979 16:00:00,"825,85"
28/11/1979 16:00:00,"830,46"
29/11/1979 16:00:00,"831,74"
30/11/1979 16:00:00,"822,35"
3/12/1979 16:00:00,"819,62"
4/12/1979 16:00:00,"824,91"
5/12/1979 16:00:00,"828,41"
6/12/1979 16:00:00,"835,07"
7/12/1979 16:00:00,"833,19"
10/12/1979 16:00:00,"833,87"
11/12/1979 16:00:00,"833,7"
12/12/1979 16:00:00,"835,67"
13/12/1979 16:00:00,"836,09"
14/12/1979 16:00:00,"842,75"
17/12/1979 16:00:00,"844,62"
18/12/1979 16:00:00,"838,65"
19/12/1979 16:00:00,"838,91"
20/12/1979 16:00:00,"843,34"
21/12/1979 16:00:00,"838,91"
24/12/1979 16:00:00,"839,16"
26/12/1979 16:00:00,"838,14"
27/12/1979 16:00:00,"840,1"
28/12/1979 16:00:00,"838,91"
31/12/1979 16:00:00,"838,74"
2/01/1980 16:00:00,"824,57"
3/01/1980 16:00:00,"820,31"
4/01/1980 16:00:00,"828,84"
7/01/1980 16:00:00,832
8/01/1980 16:00:00,"851,71"
9/01/1980 16:00:00,"850,09"
10/01/1980 16:00:00,"858,96"
11/01/1980 16:00:00,"858,53"
14/01/1980 16:00:00,"863,57"
15/01/1980 16:00:00,"868,6"
16/01/1980 16:00:00,"865,19"
17/01/1980 16:00:00,"863,57"
18/01/1980 16:00:00,"867,15"
21/01/1980 16:00:00,"872,78"
22/01/1980 16:00:00,"866,21"
23/01/1980 16:00:00,"877,56"
24/01/1980 16:00:00,"879,95"
25/01/1980 16:00:00,"876,11"
28/01/1980 16:00:00,"878,5"
29/01/1980 16:00:00,"874,4"
30/01/1980 16:00:00,"881,91"
31/01/1980 16:00:00,"875,85"
1/02/1980 16:00:00,"881,48"
4/02/1980 16:00:00,"875,09"
5/02/1980 16:00:00,"876,62"
6/02/1980 16:00:00,"881,83"
7/02/1980 16:00:00,"885,49"
8/02/1980 16:00:00,"895,73"
11/02/1980 16:00:00,"889,59"
12/02/1980 16:00:00,"898,98"
13/02/1980 16:00:00,"903,84"
14/02/1980 16:00:00,"893,77"
15/02/1980 16:00:00,"884,98"
19/02/1980 16:00:00,"876,02"
20/02/1980 16:00:00,"886,86"
21/02/1980 16:00:00,"868,52"
22/02/1980 16:00:00,"868,77"
25/02/1980 16:00:00,"859,81"
26/02/1980 16:00:00,"864,25"
27/02/1980 16:00:00,"855,12"
28/02/1980 16:00:00,"854,44"
29/02/1980 16:00:00,"863,14"
3/03/1980 16:00:00,"854,35"
4/03/1980 16:00:00,"856,48"
5/03/1980 16:00:00,"844,88"
6/03/1980 16:00:00,"828,07"
7/03/1980 16:00:00,"820,56"
10/03/1980 16:00:00,"818,94"
11/03/1980 16:00:00,"826,45"
12/03/1980 16:00:00,"819,54"
13/03/1980 16:00:00,"809,56"
14/03/1980 16:00:00,"811,69"
17/03/1980 16:00:00,"788,65"
18/03/1980 16:00:00,"801,62"
19/03/1980 16:00:00,"800,94"
20/03/1980 16:00:00,"789,08"
21/03/1980 16:00:00,"785,15"
24/03/1980 16:00:00,"765,44"
25/03/1980 16:00:00,"767,83"
26/03/1980 16:00:00,"762,12"
27/03/1980 16:00:00,"759,98"
28/03/1980 16:00:00,"777,65"
31/03/1980 16:00:00,"785,75"
1/04/1980 16:00:00,"784,47"
2/04/1980 16:00:00,"787,8"
3/04/1980 16:00:00,"784,13"
7/04/1980 16:00:00,"768,34"
8/04/1980 16:00:00,775
9/04/1980 16:00:00,"785,92"
10/04/1980 16:00:00,"791,47"
11/04/1980 16:00:00,"791,55"
14/04/1980 16:00:00,"784,9"
15/04/1980 16:00:00,"783,36"
16/04/1980 16:00:00,"771,25"
17/04/1980 16:00:00,"768,86"
18/04/1980 16:00:00,"763,4"
21/04/1980 16:00:00,"759,13"
22/04/1980 16:00:00,"789,85"
23/04/1980 16:00:00,"789,25"
24/04/1980 16:00:00,"797,1"
25/04/1980 16:00:00,"803,58"
28/04/1980 16:00:00,"805,46"
29/04/1980 16:00:00,"811,09"
30/04/1980 16:00:00,"817,06"
1/05/1980 16:00:00,"808,79"
2/05/1980 16:00:00,"810,92"
5/05/1980 16:00:00,"816,3"
6/05/1980 16:00:00,"816,04"
7/05/1980 16:00:00,"821,25"
8/05/1980 16:00:00,"815,19"
9/05/1980 16:00:00,"805,8"
12/05/1980 16:00:00,"805,2"
13/05/1980 16:00:00,"816,89"
14/05/1980 16:00:00,"819,62"
15/05/1980 16:00:00,"822,53"
16/05/1980 16:00:00,"826,88"
19/05/1980 16:00:00,"830,89"
20/05/1980 16:00:00,"832,51"
21/05/1980 16:00:00,"831,06"
22/05/1980 16:00:00,"842,92"
23/05/1980 16:00:00,"854,1"
27/05/1980 16:00:00,"857,76"
28/05/1980 16:00:00,"860,32"
29/05/1980 16:00:00,"846,25"
30/05/1980 16:00:00,"850,85"
2/06/1980 16:00:00,"847,35"
3/06/1980 16:00:00,"843,77"
4/06/1980 16:00:00,"858,02"
5/06/1980 16:00:00,"858,7"
6/06/1980 16:00:00,"861,52"
9/06/1980 16:00:00,"860,67"
10/06/1980 16:00:00,"863,99"
11/06/1980 16:00:00,"872,7"
12/06/1980 16:00:00,"872,61"
13/06/1980 16:00:00,"876,37"
16/06/1980 16:00:00,"877,73"
17/06/1980 16:00:00,"879,27"
18/06/1980 16:00:00,"881,91"
19/06/1980 16:00:00,"870,9"
20/06/1980 16:00:00,"869,71"
23/06/1980 16:00:00,"873,81"
24/06/1980 16:00:00,"877,3"
25/06/1980 16:00:00,"887,54"
26/06/1980 16:00:00,"883,45"
27/06/1980 16:00:00,"881,83"
30/06/1980 16:00:00,"867,92"
1/07/1980 16:00:00,"872,27"
2/07/1980 16:00:00,"876,02"
3/07/1980 16:00:00,"888,91"
7/07/1980 16:00:00,"898,21"
8/07/1980 16:00:00,"897,35"
9/07/1980 16:00:00,"897,27"
10/07/1980 16:00:00,"885,92"
11/07/1980 16:00:00,"891,13"
14/07/1980 16:00:00,"905,55"
15/07/1980 16:00:00,"901,54"
16/07/1980 16:00:00,"904,44"
17/07/1980 16:00:00,"915,1"
18/07/1980 16:00:00,"923,98"
21/07/1980 16:00:00,"928,67"
22/07/1980 16:00:00,"927,3"
23/07/1980 16:00:00,"928,58"
24/07/1980 16:00:00,"926,11"
25/07/1980 16:00:00,"918,09"
28/07/1980 16:00:00,"925,43"
29/07/1980 16:00:00,"931,91"
30/07/1980 16:00:00,"936,18"
31/07/1980 16:00:00,"935,32"
1/08/1980 16:00:00,"931,48"
4/08/1980 16:00:00,"931,06"
5/08/1980 16:00:00,"929,78"
6/08/1980 16:00:00,"938,23"
7/08/1980 16:00:00,"950,94"
8/08/1980 16:00:00,"954,69"
11/08/1980 16:00:00,"964,08"
12/08/1980 16:00:00,"952,39"
13/08/1980 16:00:00,"949,23"
14/08/1980 16:00:00,"962,63"
15/08/1980 16:00:00,"966,72"
18/08/1980 16:00:00,"948,63"
19/08/1980 16:00:00,"939,85"
20/08/1980 16:00:00,"945,31"
21/08/1980 16:00:00,"955,03"
22/08/1980 16:00:00,"958,19"
25/08/1980 16:00:00,"956,23"
26/08/1980 16:00:00,"953,41"
27/08/1980 16:00:00,"943,09"
28/08/1980 16:00:00,"930,38"
29/08/1980 16:00:00,"932,59"
2/09/1980 16:00:00,"940,78"
3/09/1980 16:00:00,"953,16"
4/09/1980 16:00:00,"948,81"
5/09/1980 16:00:00,"940,96"
8/09/1980 16:00:00,"928,58"
9/09/1980 16:00:00,"934,73"
10/09/1980 16:00:00,"938,48"
11/09/1980 16:00:00,"941,3"
12/09/1980 16:00:00,"936,52"
15/09/1980 16:00:00,"937,63"
16/09/1980 16:00:00,"945,9"
17/09/1980 16:00:00,"961,26"
18/09/1980 16:00:00,"956,48"
19/09/1980 16:00:00,"963,74"
22/09/1980 16:00:00,"974,57"
23/09/1980 16:00:00,"962,03"
24/09/1980 16:00:00,"964,76"
25/09/1980 16:00:00,"955,97"
26/09/1980 16:00:00,"940,1"
29/09/1980 16:00:00,"921,93"
30/09/1980 16:00:00,"932,42"
1/10/1980 16:00:00,"939,42"
2/10/1980 16:00:00,"942,24"
3/10/1980 16:00:00,"950,68"
6/10/1980 16:00:00,"965,7"
7/10/1980 16:00:00,"960,67"
8/10/1980 16:00:00,"963,99"
9/10/1980 16:00:00,"958,96"
10/10/1980 16:00:00,"950,68"
13/10/1980 16:00:00,"959,9"
14/10/1980 16:00:00,"962,2"
15/10/1980 16:00:00,"972,44"
16/10/1980 16:00:00,"958,7"
17/10/1980 16:00:00,"956,14"
20/10/1980 16:00:00,"960,84"
21/10/1980 16:00:00,"954,44"
22/10/1980 16:00:00,"955,12"
23/10/1980 16:00:00,"939,51"
24/10/1980 16:00:00,"943,6"
27/10/1980 16:00:00,"931,74"
28/10/1980 16:00:00,"932,59"
29/10/1980 16:00:00,"929,18"
30/10/1980 16:00:00,"917,75"
31/10/1980 16:00:00,"924,49"
3/11/1980 16:00:00,"937,2"
5/11/1980 16:00:00,"953,16"
6/11/1980 16:00:00,"935,41"
7/11/1980 16:00:00,"932,42"
10/11/1980 16:00:00,"933,79"
11/11/1980 16:00:00,"944,03"
12/11/1980 16:00:00,"964,93"
13/11/1980 16:00:00,"982,42"
14/11/1980 16:00:00,"986,35"
17/11/1980 16:00:00,"986,26"
18/11/1980 16:00:00,"997,95"
19/11/1980 16:00:00,"991,04"
20/11/1980 16:00:00,"1000,17"
21/11/1980 16:00:00,"989,93"
24/11/1980 16:00:00,"978,75"
25/11/1980 16:00:00,"982,68"
26/11/1980 16:00:00,"989,68"
28/11/1980 16:00:00,"993,34"
1/12/1980 16:00:00,"969,45"
2/12/1980 16:00:00,"974,4"
3/12/1980 16:00:00,"972,27"
4/12/1980 16:00:00,"970,48"
5/12/1980 16:00:00,"956,23"
8/12/1980 16:00:00,"933,7"
9/12/1980 16:00:00,"934,04"
10/12/1980 16:00:00,"916,21"
11/12/1980 16:00:00,"908,45"
12/12/1980 16:00:00,"917,15"
15/12/1980 16:00:00,"911,6"
16/12/1980 16:00:00,"918,09"
17/12/1980 16:00:00,"928,5"
18/12/1980 16:00:00,"930,2"
19/12/1980 16:00:00,"937,2"
22/12/1980 16:00:00,"958,79"
23/12/1980 16:00:00,"958,28"
24/12/1980 16:00:00,"963,05"
26/12/1980 16:00:00,"966,38"
29/12/1980 16:00:00,"960,58"
30/12/1980 16:00:00,"962,03"
31/12/1980 16:00:00,"963,99"
2/01/1981 16:00:00,"972,78"
5/01/1981 16:00:00,"992,66"
6/01/1981 16:00:00,"1004,69"
7/01/1981 16:00:00,"980,89"
8/01/1981 16:00:00,"965,7"
9/01/1981 16:00:00,"968,69"
12/01/1981 16:00:00,"968,77"
13/01/1981 16:00:00,"965,1"
14/01/1981 16:00:00,"966,47"
15/01/1981 16:00:00,"969,97"
16/01/1981 16:00:00,"973,29"
19/01/1981 16:00:00,"970,99"
20/01/1981 16:00:00,"950,68"
21/01/1981 16:00:00,"946,25"
22/01/1981 16:00:00,"940,44"
23/01/1981 16:00:00,"940,19"
26/01/1981 16:00:00,"938,91"
27/01/1981 16:00:00,"949,49"
28/01/1981 16:00:00,"942,58"
29/01/1981 16:00:00,"948,89"
30/01/1981 16:00:00,"947,27"
2/02/1981 16:00:00,"932,25"
3/02/1981 16:00:00,"941,38"
4/02/1981 16:00:00,"941,98"
5/02/1981 16:00:00,"946,76"
6/02/1981 16:00:00,"952,3"
9/02/1981 16:00:00,"947,18"
10/02/1981 16:00:00,"948,63"
11/02/1981 16:00:00,"942,49"
12/02/1981 16:00:00,"936,6"
13/02/1981 16:00:00,"931,57"
17/02/1981 16:00:00,"939,68"
18/02/1981 16:00:00,"947,1"
19/02/1981 16:00:00,"933,36"
20/02/1981 16:00:00,"936,09"
23/02/1981 16:00:00,"945,23"
24/02/1981 16:00:00,"946,1"
25/02/1981 16:00:00,"954,4"
26/02/1981 16:00:00,"966,81"
27/02/1981 16:00:00,"974,58"
2/03/1981 16:00:00,"977,99"
3/03/1981 16:00:00,"966,02"
4/03/1981 16:00:00,"971,44"
5/03/1981 16:00:00,"964,62"
6/03/1981 16:00:00,"964,62"
9/03/1981 16:00:00,"976,42"
10/03/1981 16:00:00,"972,67"
11/03/1981 16:00:00,"967,67"
12/03/1981 16:00:00,"989,82"
13/03/1981 16:00:00,"985,77"
16/03/1981 16:00:00,"1002,79"
17/03/1981 16:00:00,"992,53"
18/03/1981 16:00:00,"994,06"
19/03/1981 16:00:00,"986,58"
20/03/1981 16:00:00,"992,8"
23/03/1981 16:00:00,"1004,23"
24/03/1981 16:00:00,"996,13"
25/03/1981 16:00:00,"1015,22"
26/03/1981 16:00:00,"1005,76"
27/03/1981 16:00:00,"994,78"
30/03/1981 16:00:00,"992,16"
31/03/1981 16:00:00,"1003,87"
1/04/1981 16:00:00,"1014,14"
2/04/1981 16:00:00,"1009,01"
3/04/1981 16:00:00,"1007,11"
6/04/1981 16:00:00,"994,24"
7/04/1981 16:00:00,"992,89"
8/04/1981 16:00:00,"993,43"
9/04/1981 16:00:00,"998,83"
10/04/1981 16:00:00,"1000,27"
13/04/1981 16:00:00,"993,16"
14/04/1981 16:00:00,"989,1"
15/04/1981 16:00:00,"1001,71"
16/04/1981 16:00:00,"1005,58"
20/04/1981 16:00:00,"1015,94"
21/04/1981 16:00:00,"1005,94"
22/04/1981 16:00:00,"1007,02"
23/04/1981 16:00:00,"1010,27"
24/04/1981 16:00:00,"1020,35"
27/04/1981 16:00:00,"1024,05"
28/04/1981 16:00:00,"1016,93"
29/04/1981 16:00:00,"1004,32"
30/04/1981 16:00:00,"997,75"
1/05/1981 16:00:00,"995,59"
4/05/1981 16:00:00,"979,11"
5/05/1981 16:00:00,"972,44"
6/05/1981 16:00:00,"973,34"
7/05/1981 16:00:00,"978,39"
8/05/1981 16:00:00,"976,4"
11/05/1981 16:00:00,"963,44"
12/05/1981 16:00:00,"970,82"
13/05/1981 16:00:00,"967,76"
14/05/1981 16:00:00,"973,07"
15/05/1981 16:00:00,"985,95"
18/05/1981 16:00:00,"985,77"
19/05/1981 16:00:00,"980,01"
20/05/1981 16:00:00,"976,86"
21/05/1981 16:00:00,"976,59"
22/05/1981 16:00:00,"971,72"
26/05/1981 16:00:00,"983,96"
27/05/1981 16:00:00,"993,14"
28/05/1981 16:00:00,"994,25"
29/05/1981 16:00:00,"991,75"
1/06/1981 16:00:00,"997,96"
2/06/1981 16:00:00,"987,48"
3/06/1981 16:00:00,"989,71"
4/06/1981 16:00:00,"986,74"
5/06/1981 16:00:00,"993,79"
8/06/1981 16:00:00,"995,64"
9/06/1981 16:00:00,"994,44"
10/06/1981 16:00:00,"993,88"
11/06/1981 16:00:00,"1007,42"
12/06/1981 16:00:00,"1006,28"
15/06/1981 16:00:00,"1011,99"
16/06/1981 16:00:00,"1003,33"
17/06/1981 16:00:00,"1006,56"
18/06/1981 16:00:00,"995,15"
19/06/1981 16:00:00,"996,19"
22/06/1981 16:00:00,"994,2"
23/06/1981 16:00:00,"1006,66"
24/06/1981 16:00:00,"999,33"
25/06/1981 16:00:00,"996,77"
26/06/1981 16:00:00,"992,87"
29/06/1981 16:00:00,"984,59"
30/06/1981 16:00:00,"976,88"
1/07/1981 16:00:00,"967,66"
2/07/1981 16:00:00,"959,19"
6/07/1981 16:00:00,"949,3"
7/07/1981 16:00:00,"954,15"
8/07/1981 16:00:00,"953,48"
9/07/1981 16:00:00,959
10/07/1981 16:00:00,"955,67"
13/07/1981 16:00:00,"954,34"
14/07/1981 16:00:00,"948,25"
15/07/1981 16:00:00,"954,15"
16/07/1981 16:00:00,"955,48"
17/07/1981 16:00:00,"958,9"
20/07/1981 16:00:00,"940,54"
21/07/1981 16:00:00,"934,46"
22/07/1981 16:00:00,"924,66"
23/07/1981 16:00:00,"928,56"
24/07/1981 16:00:00,"936,74"
27/07/1981 16:00:00,"945,87"
28/07/1981 16:00:00,"939,4"
29/07/1981 16:00:00,"937,4"
30/07/1981 16:00:00,"945,11"
31/07/1981 16:00:00,"952,34"
3/08/1981 16:00:00,"946,25"
4/08/1981 16:00:00,"945,97"
5/08/1981 16:00:00,"953,58"
6/08/1981 16:00:00,"952,91"
7/08/1981 16:00:00,"942,54"
10/08/1981 16:00:00,"943,68"
11/08/1981 16:00:00,"949,3"
12/08/1981 16:00:00,"945,21"
13/08/1981 16:00:00,"944,35"
14/08/1981 16:00:00,"936,93"
17/08/1981 16:00:00,"926,75"
18/08/1981 16:00:00,"924,37"
19/08/1981 16:00:00,"926,46"
20/08/1981 16:00:00,"928,37"
21/08/1981 16:00:00,"920,57"
24/08/1981 16:00:00,"900,11"
25/08/1981 16:00:00,"901,83"
26/08/1981 16:00:00,"899,26"
27/08/1981 16:00:00,"889,08"
28/08/1981 16:00:00,"892,22"
31/08/1981 16:00:00,"881,47"
1/09/1981 16:00:00,"882,71"
2/09/1981 16:00:00,"884,23"
3/09/1981 16:00:00,"867,01"
4/09/1981 16:00:00,"861,68"
7/09/1981 16:00:00,"851,12"
8/09/1981 16:00:00,"851,12"
9/09/1981 16:00:00,"853,88"
10/09/1981 16:00:00,"862,44"
11/09/1981 16:00:00,"872,81"
14/09/1981 16:00:00,"866,15"
15/09/1981 16:00:00,"858,35"
16/09/1981 16:00:00,"851,59"
17/09/1981 16:00:00,"840,09"
18/09/1981 16:00:00,"836,19"
21/09/1981 16:00:00,"846,56"
22/09/1981 16:00:00,"845,7"
23/09/1981 16:00:00,"840,94"
24/09/1981 16:00:00,"835,14"
25/09/1981 16:00:00,"824,01"
28/09/1981 16:00:00,"842,56"
29/09/1981 16:00:00,"847,89"
30/09/1981 16:00:00,"849,98"
1/10/1981 16:00:00,"852,26"
2/10/1981 16:00:00,"860,73"
5/10/1981 16:00:00,"859,87"
6/10/1981 16:00:00,"856,26"
7/10/1981 16:00:00,"868,72"
8/10/1981 16:00:00,"878,14"
9/10/1981 16:00:00,873
12/10/1981 16:00:00,"869,48"
13/10/1981 16:00:00,"865,58"
14/10/1981 16:00:00,"850,65"
15/10/1981 16:00:00,"856,26"
16/10/1981 16:00:00,"851,69"
19/10/1981 16:00:00,"847,13"
20/10/1981 16:00:00,"851,88"
21/10/1981 16:00:00,"851,03"
22/10/1981 16:00:00,"848,27"
23/10/1981 16:00:00,"837,99"
26/10/1981 16:00:00,"830,96"
27/10/1981 16:00:00,"838,38"
28/10/1981 16:00:00,"837,61"
29/10/1981 16:00:00,"832,95"
30/10/1981 16:00:00,"852,55"
2/11/1981 16:00:00,"866,82"
3/11/1981 16:00:00,"868,72"
4/11/1981 16:00:00,"866,82"
5/11/1981 16:00:00,"859,11"
6/11/1981 16:00:00,"852,45"
9/11/1981 16:00:00,"855,21"
10/11/1981 16:00:00,"853,98"
11/11/1981 16:00:00,"857,12"
12/11/1981 16:00:00,"860,54"
13/11/1981 16:00:00,"855,88"
16/11/1981 16:00:00,"845,03"
17/11/1981 16:00:00,"850,17"
18/11/1981 16:00:00,"844,08"
19/11/1981 16:00:00,"844,75"
20/11/1981 16:00:00,"852,93"
23/11/1981 16:00:00,"851,79"
24/11/1981 16:00:00,"870,24"
25/11/1981 16:00:00,"878,14"
27/11/1981 16:00:00,"885,94"
30/11/1981 16:00:00,"888,98"
1/12/1981 16:00:00,"890,22"
2/12/1981 16:00:00,"882,61"
3/12/1981 16:00:00,"883,85"
4/12/1981 16:00:00,"892,69"
7/12/1981 16:00:00,"886,99"
8/12/1981 16:00:00,"881,75"
9/12/1981 16:00:00,"888,22"
10/12/1981 16:00:00,"892,03"
11/12/1981 16:00:00,"886,51"
14/12/1981 16:00:00,"871,48"
15/12/1981 16:00:00,"875,95"
16/12/1981 16:00:00,"868,72"
17/12/1981 16:00:00,"870,53"
18/12/1981 16:00:00,"875,76"
21/12/1981 16:00:00,"873,1"
22/12/1981 16:00:00,"871,96"
23/12/1981 16:00:00,"869,67"
24/12/1981 16:00:00,"873,38"
28/12/1981 16:00:00,"870,34"
29/12/1981 16:00:00,"868,25"
30/12/1981 16:00:00,"873,1"
31/12/1981 16:00:00,875
4/01/1982 16:00:00,"882,52"
5/01/1982 16:00:00,"865,3"
6/01/1982 16:00:00,"861,02"
7/01/1982 16:00:00,"861,78"
8/01/1982 16:00:00,"866,53"
11/01/1982 16:00:00,"850,46"
12/01/1982 16:00:00,"847,7"
13/01/1982 16:00:00,"838,95"
14/01/1982 16:00:00,"842,28"
15/01/1982 16:00:00,"847,6"
18/01/1982 16:00:00,"855,12"
19/01/1982 16:00:00,"847,41"
20/01/1982 16:00:00,"845,89"
21/01/1982 16:00:00,"848,27"
22/01/1982 16:00:00,"845,03"
25/01/1982 16:00:00,"842,75"
26/01/1982 16:00:00,"841,51"
27/01/1982 16:00:00,"842,66"
28/01/1982 16:00:00,"864,25"
29/01/1982 16:00:00,"871,1"
1/02/1982 16:00:00,"851,69"
2/02/1982 16:00:00,"852,55"
3/02/1982 16:00:00,"845,03"
4/02/1982 16:00:00,"847,03"
5/02/1982 16:00:00,"851,03"
8/02/1982 16:00:00,"833,43"
9/02/1982 16:00:00,"830,57"
10/02/1982 16:00:00,"836,66"
11/02/1982 16:00:00,"834,67"
12/02/1982 16:00:00,"833,81"
16/02/1982 16:00:00,"831,34"
17/02/1982 16:00:00,"827,63"
18/02/1982 16:00:00,"828,96"
19/02/1982 16:00:00,"824,3"
22/02/1982 16:00:00,"811,26"
23/02/1982 16:00:00,"812,98"
24/02/1982 16:00:00,"826,77"
25/02/1982 16:00:00,"825,82"
26/02/1982 16:00:00,"824,39"
1/03/1982 16:00:00,"828,39"
2/03/1982 16:00:00,"825,82"
3/03/1982 16:00:00,"815,16"
4/03/1982 16:00:00,"807,55"
5/03/1982 16:00:00,"807,36"
8/03/1982 16:00:00,"795,47"
9/03/1982 16:00:00,"803,84"
10/03/1982 16:00:00,"804,89"
11/03/1982 16:00:00,"805,56"
12/03/1982 16:00:00,"797,37"
15/03/1982 16:00:00,"800,99"
16/03/1982 16:00:00,"798,33"
17/03/1982 16:00:00,"795,85"
18/03/1982 16:00:00,"805,27"
19/03/1982 16:00:00,"805,65"
22/03/1982 16:00:00,"819,54"
23/03/1982 16:00:00,"826,67"
24/03/1982 16:00:00,"823,34"
25/03/1982 16:00:00,"827,63"
26/03/1982 16:00:00,"817,92"
29/03/1982 16:00:00,"823,82"
30/03/1982 16:00:00,"824,49"
31/03/1982 16:00:00,"822,77"
1/04/1982 16:00:00,"833,24"
2/04/1982 16:00:00,"838,57"
5/04/1982 16:00:00,"835,33"
6/04/1982 16:00:00,"839,33"
7/04/1982 16:00:00,"836,35"
8/04/1982 16:00:00,"842,94"
12/04/1982 16:00:00,"841,32"
13/04/1982 16:00:00,"841,04"
14/04/1982 16:00:00,"838,09"
15/04/1982 16:00:00,"839,61"
16/04/1982 16:00:00,"843,42"
19/04/1982 16:00:00,"846,08"
20/04/1982 16:00:00,"840,56"
21/04/1982 16:00:00,"843,42"
22/04/1982 16:00:00,"853,12"
23/04/1982 16:00:00,"862,16"
26/04/1982 16:00:00,"865,58"
27/04/1982 16:00:00,"857,5"
28/04/1982 16:00:00,"852,64"
29/04/1982 16:00:00,"844,94"
30/04/1982 16:00:00,"848,36"
3/05/1982 16:00:00,"849,03"
4/05/1982 16:00:00,"854,45"
5/05/1982 16:00:00,"854,45"
6/05/1982 16:00:00,"863,2"
7/05/1982 16:00:00,"869,2"
